거래년월,지역명,건물유형,거래건수,거래액(억원),평균가격(만원)
2023-06,도봉구,빌라,169,1918.744874844375,61304.194179622595
2023-06,동대문구,아파트,109,2025.5737041919272,54003.822090712405
2023-06,동대문구,단독주택,299,917.6149883238888,44761.34583083413
2023-06,동대문구,오피스텔,205,319.41440747287425,76904.9615528443
2023-06,동대문구,상가,56,856.8527613942865,5468.4327108578345
2023-06,동대문구,주상복합,453,1956.6603624881905,3650.9078594938155
2023-06,동대문구,다세대주택,488,3979.4292703805977,60810.91769179774
2023-06,동대문구,빌라,378,3417.891134701546,61760.587196910965
2023-06,동작구,아파트,427,4224.444472548913,59281.48732214785
2023-06,동작구,단독주택,495,2324.6079438609627,69762.60087068299
2023-06,동작구,오피스텔,374,4862.9237568332965,25163.214435212765
2023-06,동작구,상가,353,2576.730077761205,96509.68849041713
2023-06,동작구,주상복합,269,586.5807934930954,23259.81485845678
2023-06,동작구,다세대주택,372,2001.1351237396605,18522.41883692982
2023-06,동작구,빌라,315,1634.7106792438526,17264.999504959073
2023-06,마포구,아파트,254,1517.2993826660072,90308.06875259863
2023-06,마포구,단독주택,134,1914.9452327490017,39355.946074834246
2023-06,마포구,오피스텔,44,4453.177994312538,61485.45901850777
2023-06,마포구,상가,210,4921.664499731275,30975.327468418334
2023-06,마포구,주상복합,440,842.7630350624117,6000.951538940171
2023-06,마포구,다세대주택,233,1767.8968108470779,55516.537912715765
2023-06,마포구,빌라,174,2441.604395308988,54628.980521450685
2023-06,서대문구,아파트,374,3833.318881763863,83864.0463079458
2023-06,서대문구,단독주택,444,1845.3096708762114,83201.05245825264
2023-06,서대문구,오피스텔,118,1053.6567998538726,8591.815473305414
2023-06,서대문구,상가,439,3419.1978754417123,25798.609835971034
2023-06,서대문구,주상복합,148,2832.7732486252153,36685.87278595923
2023-06,서대문구,다세대주택,101,2956.623688206552,99972.23900312366
2023-06,서대문구,빌라,406,3168.5481749632127,50423.08968386779
2023-06,서초구,아파트,444,3933.7028143544276,74254.05854277709
2023-06,서초구,단독주택,347,3154.6891949812566,58229.604034681426
2023-06,서초구,오피스텔,259,2361.083008247832,73889.34878504545
2023-06,서초구,상가,17,293.35171116540664,49127.96563622219
2023-06,서초구,주상복합,173,4544.019763290687,15840.120766392329
2023-06,서초구,다세대주택,100,4556.327593592486,73047.89383922287
2023-06,서초구,빌라,182,2346.485480389363,6684.211639115787
2023-06,성동구,아파트,255,3973.4979919469365,15107.618954784284
2023-06,성동구,단독주택,474,3435.703875506379,48277.861491425225
2023-06,성동구,오피스텔,21,4851.077861555667,95063.87787967573
2023-06,성동구,상가,163,4906.838152997157,49890.52128939522
2023-06,성동구,주상복합,361,2510.4623905180724,32337.40539406985
2023-06,성동구,다세대주택,237,1500.339422076764,22712.639835350466
2023-06,성동구,빌라,225,2261.9961969111,61758.264404488495
2023-06,성북구,아파트,201,2512.3948520057916,58996.06583561373
2023-06,성북구,단독주택,188,4482.817528438738,47229.98974871388
2023-06,성북구,오피스텔,101,4154.842718320885,77159.19608150762
2023-06,성북구,상가,269,4052.287777398757,49218.88822649439
2023-06,성북구,주상복합,338,391.41068744967583,3307.2813123280685
2023-06,성북구,다세대주택,346,4250.147385614597,89629.74990395525
2023-06,성북구,빌라,156,1628.3054920209743,27836.613815180568
2023-06,송파구,아파트,334,2601.119196120738,63779.47357604139
2023-06,송파구,단독주택,296,3696.745836687601,76971.85028533501
2023-06,송파구,오피스텔,31,3469.8380079097474,73102.57489672815
2023-06,송파구,상가,63,2683.408286115021,64356.778666685306
2023-06,송파구,주상복합,286,1857.706074543366,81030.40914491199
2023-06,송파구,다세대주택,161,3691.950830313968,54272.07664305312
2023-06,송파구,빌라,231,143.4300970559976,99788.6230011519
2023-06,양천구,아파트,273,4973.7783436439895,11711.77896542908
2023-06,양천구,단독주택,39,170.1448605685939,74573.34330046842
2023-06,양천구,오피스텔,34,3201.2410203243276,9695.865466121413
2023-06,양천구,상가,150,3791.7968190591487,77585.50986444118
2023-06,양천구,주상복합,137,4064.9975385812522,88789.15472369178
2023-06,양천구,다세대주택,44,3106.6601597635463,11594.657255058868
2023-06,양천구,빌라,274,3643.4324836766846,30192.44269677753
2023-06,영등포구,아파트,269,2094.821796715575,9402.954881603433
2023-06,영등포구,단독주택,364,2790.7386477581463,64312.7134621055
2023-06,영등포구,오피스텔,470,4743.671327225907,10014.698100020045
2023-06,영등포구,상가,70,594.6118798898553,87287.59247107708
2023-06,영등포구,주상복합,75,476.6241688532012,51560.554002830526
2023-06,영등포구,다세대주택,243,1286.932967340378,49391.208766936674
2023-06,영등포구,빌라,331,457.2189933027272,42078.7084153658
2023-06,용산구,아파트,120,1134.4511087140672,86749.87438512918
2023-06,용산구,단독주택,460,4037.0654421547347,93135.12120228983
2023-06,용산구,오피스텔,391,1404.2232613261335,5136.611358710248
2023-06,용산구,상가,240,2434.541233084579,24924.812788151972
2023-06,용산구,주상복합,242,1174.442413426991,6265.910286745653
2023-06,용산구,다세대주택,412,1853.2890121563894,65838.29226108125
2023-06,용산구,빌라,223,1020.4299774350932,72819.77097540455
2023-06,은평구,아파트,41,2301.813735994246,59828.884479991364
2023-06,은평구,단독주택,465,2817.8210053719686,64797.81119684778
2023-06,은평구,오피스텔,379,1285.465233546095,72253.40535313921
2023-06,은평구,상가,62,4039.3966870073496,56592.59383856525
2023-06,은평구,주상복합,200,687.7730958170606,91928.79399812651
2023-06,은평구,다세대주택,273,1429.9059641889005,51179.456013340816
2023-06,은평구,빌라,471,4421.761631636015,82906.47473981303
2023-06,종로구,아파트,136,366.22697063222876,75618.5877102414
2023-06,종로구,단독주택,88,603.4664370168745,21336.833898570578
2023-06,종로구,오피스텔,358,329.5743517852553,29788.44710862725
2023-06,종로구,상가,303,4489.060957038247,59576.852227865405
2023-06,종로구,주상복합,273,118.71762102705723,26941.91531258452
2023-06,종로구,다세대주택,386,505.30576146933214,93296.07508989841
2023-06,종로구,빌라,130,1865.1462021220966,29228.148779298976
2023-06,중구,아파트,420,4346.085110570526,58465.48886989391
2023-06,중구,단독주택,347,4470.1735095726,45080.28969892336
2023-06,중구,오피스텔,186,1948.8369408909857,93823.15193500821
2023-06,중구,상가,188,537.5186701753073,69640.86885081454
2023-06,중구,주상복합,227,2866.6823498865892,93226.58364752718
2023-06,중구,다세대주택,226,3548.899749008223,3423.2371560799816
2023-06,중구,빌라,32,1345.7337803686084,87924.58897560376
2023-06,중랑구,아파트,110,4833.632775130518,76820.66565432595
2023-06,중랑구,단독주택,282,3412.9303339306143,94566.28362023133
2023-06,중랑구,오피스텔,210,616.2881190291968,78836.91474445876
2023-06,중랑구,상가,149,4997.384616256591,13166.382304764495
2023-06,중랑구,주상복합,313,1987.0885875222502,86984.55602656845
2023-06,중랑구,다세대주택,364,2342.7280652805407,23261.62422850088
2023-06,중랑구,빌라,471,3876.825029493011,3279.4814115646154
2023-07,강남구,아파트,464,3861.0813797377996,43400.929894676265
2023-07,강남구,단독주택,406,2137.407753368506,72806.42021122146
2023-07,강남구,오피스텔,146,3321.03206263363,48811.335003809225
2023-07,강남구,상가,449,3273.7945382083153,80235.33776959687
2023-07,강남구,주상복합,352,3077.985399038341,31644.24332446778
2023-07,강남구,다세대주택,225,4660.9557568508,15195.254092245943
2023-07,강남구,빌라,12,1646.573984440415,65548.76259016444
2023-07,강동구,아파트,158,3442.7500150703913,48410.95170619995
2023-07,강동구,단독주택,74,4462.053512917254,30878.730857161234
2023-07,강동구,오피스텔,236,3367.6466366995164,82861.01469260963
2023-07,강동구,상가,63,2627.7233232904077,28956.489642613236
2023-07,강동구,주상복합,62,3471.4177747964677,26463.22170475216
2023-07,강동구,다세대주택,111,1752.9931791685542,4874.7801990073
2023-07,강동구,빌라,365,4749.345183572539,6047.916686593474
2023-07,강북구,아파트,396,2081.0197615488587,54500.9548059731
2023-07,강북구,단독주택,191,1406.7084636436903,73311.08043355665
2023-07,강북구,오피스텔,418,4821.146280349183,53346.13117256622
2023-07,강북구,상가,239,3835.3142569074994,47127.13228223594
2023-07,강북구,주상복합,281,3887.315261192964,53565.71662245148
2023-07,강북구,다세대주택,195,4299.934843295783,58809.47411540093
2023-07,강북구,빌라,179,3873.77523760977,81294.08712439361
2023-07,강서구,아파트,171,990.5220344763686,45244.2396708025
2023-07,강서구,단독주택,233,1537.212192824767,77994.76177011113
2023-07,강서구,오피스텔,451,1193.9905889754618,65260.41600896948
2023-07,강서구,상가,21,106.63276600579395,32080.651173827882
2023-07,강서구,주상복합,493,2787.0719773587043,88287.7461400993
2023-07,강서구,다세대주택,316,215.61532676309272,90160.37865345941
2023-07,강서구,빌라,234,3070.118168174051,31240.992035162362
2023-07,관악구,아파트,54,2050.225935477064,32382.825696819684
2023-07,관악구,단독주택,204,3579.6636158105225,93925.70850193911
2023-07,관악구,오피스텔,235,2471.977641579988,75502.10743987931
2023-07,관악구,상가,480,3391.047179575546,59474.249697518426
2023-07,관악구,주상복합,113,4719.34916356115,79163.38568539561
2023-07,관악구,다세대주택,105,3289.690942078556,65525.34395000733
2023-07,관악구,빌라,297,470.4646990220788,38471.032581353014
2023-07,광진구,아파트,68,3655.5732813446375,63114.25342900965
2023-07,광진구,단독주택,450,3149.826843673384,78788.22000748859
2023-07,광진구,오피스텔,310,1453.5628923782501,98220.37241368744
2023-07,광진구,상가,465,3216.1780651022696,40652.07349431857
2023-07,광진구,주상복합,421,3249.8126825208537,81556.43817397686
2023-07,광진구,다세대주택,184,4595.680631346752,31178.937050127777
2023-07,광진구,빌라,197,2740.1837442941332,8881.005828447414
2023-07,구로구,아파트,183,404.7958082070435,17288.395295060123
2023-07,구로구,단독주택,14,2536.830986227965,25334.339308919923
2023-07,구로구,오피스텔,257,757.9467694211501,95919.60974250673
2023-07,구로구,상가,420,3829.33269951699,37363.97318958152
2023-07,구로구,주상복합,131,3430.139630402028,10395.204143435754
2023-07,구로구,다세대주택,303,4650.435406372926,76802.87141790608
2023-07,구로구,빌라,87,2778.227995958245,44983.15221431852
2023-07,금천구,아파트,231,2848.284870476826,86804.27333129599
2023-07,금천구,단독주택,17,1125.0087804988464,7847.965779988837
2023-07,금천구,오피스텔,170,771.2954089629898,99513.19282453401
2023-07,금천구,상가,59,4283.546116352868,26471.7816407534
2023-07,금천구,주상복합,79,633.5772385070915,64744.24873507537
2023-07,금천구,다세대주택,261,4974.61454043316,72037.11215736673
2023-07,금천구,빌라,99,2660.444611987061,24254.395508584028
2023-07,노원구,아파트,366,2241.2798397615425,60575.41073174224
2023-07,노원구,단독주택,320,1148.3894895723608,4263.868072437123
2023-07,노원구,오피스텔,399,1031.5274839402655,79881.72627997318
2023-07,노원구,상가,68,1839.7011766145956,70736.18225107456
2023-07,노원구,주상복합,308,2655.1522297352126,97798.86707517586
2023-07,노원구,다세대주택,256,2024.6895014657825,85859.5249150642
2023-07,노원구,빌라,487,3619.8227593228194,26992.010634451082
2023-07,도봉구,아파트,330,2345.349786924886,78790.8375395974
2023-07,도봉구,단독주택,93,2868.9180310185056,77847.81036492495
2023-07,도봉구,오피스텔,95,3055.015100235531,84034.55959168621
2023-07,도봉구,상가,45,1849.4437854530597,92840.82463788285
2023-07,도봉구,주상복합,435,4043.2902977495046,7467.503216425768
2023-07,도봉구,다세대주택,179,1676.1829493317882,85260.08269134395
2023-07,도봉구,빌라,465,4060.549653824094,27620.6445811994
2023-07,동대문구,아파트,164,242.9318418617959,49646.344220491876
2023-07,동대문구,단독주택,150,102.16962904231863,90434.1603742677
2023-07,동대문구,오피스텔,447,2049.3994649605693,92194.50939163682
2023-07,동대문구,상가,138,320.0653650785177,76817.76857905302
2023-07,동대문구,주상복합,250,3213.6738637316607,11800.00511678831
2023-07,동대문구,다세대주택,103,4600.289517512502,95240.0736667472
2023-07,동대문구,빌라,100,1450.1849021754686,63337.8375499864
2023-07,동작구,아파트,182,1329.9067779852712,57715.18079685122
2023-07,동작구,단독주택,100,2136.4590899459436,85185.35176902036
2023-07,동작구,오피스텔,266,1038.8054341006464,92069.1914075174
2023-07,동작구,상가,125,234.84400718803494,84462.1677281165
2023-07,동작구,주상복합,50,290.75682029577047,6493.82537426836
2023-07,동작구,다세대주택,410,826.0718483267328,68916.34293198911
2023-07,동작구,빌라,434,4757.249935818949,59417.36241995177
2023-07,마포구,아파트,148,2860.2907459619287,44467.67763882683
2023-07,마포구,단독주택,85,3818.0036434108933,30402.11839936667
2023-07,마포구,오피스텔,197,2207.5040949960203,90664.48446218879
2023-07,마포구,상가,163,4473.535314683725,43686.45541385942
2023-07,마포구,주상복합,141,4133.4880704734105,89222.08012835209
2023-07,마포구,다세대주택,251,1102.9325343806913,60339.6394160761
2023-07,마포구,빌라,50,1548.9039028038605,60598.8406385327
2023-07,서대문구,아파트,55,1114.6714651331906,9902.353661822983
2023-07,서대문구,단독주택,333,1546.6848321992466,88311.16736062826
2023-07,서대문구,오피스텔,394,2106.11915190339,81655.22235776809
2023-07,서대문구,상가,49,333.44216143888235,73494.67474431508
2023-07,서대문구,주상복합,486,3878.5017976742442,66501.11662599759
2023-07,서대문구,다세대주택,332,2626.7310886966216,47939.48436746129
2023-07,서대문구,빌라,190,1484.1148892130182,44247.13398745631
2023-07,서초구,아파트,78,2019.93742008915,56029.95049400653
2023-07,서초구,단독주택,178,100.05701030129408,43406.88536278234
2023-07,서초구,오피스텔,63,1874.6636485137685,73143.44256660776
2023-07,서초구,상가,177,1208.0141231233924,32507.275804719244
2023-07,서초구,주상복합,326,2243.6614403802278,88625.23492532194
2023-07,서초구,다세대주택,351,3673.789491031182,96784.01348053067
2023-07,서초구,빌라,47,3685.451209164643,65141.65250185089
2023-07,성동구,아파트,178,4257.284357543571,43995.032110320084
2023-07,성동구,단독주택,315,4490.599918320373,82348.59466645322
2023-07,성동구,오피스텔,121,4102.219385877617,20616.554872390458
2023-07,성동구,상가,391,1751.127156015537,99955.76011575214
2023-07,성동구,주상복합,237,4925.806173536132,76162.08118916184
2023-07,성동구,다세대주택,222,2758.1079169670147,17511.340604114397
2023-07,성동구,빌라,281,484.43349995390736,55816.20503307491
2023-07,성북구,아파트,211,201.28970757033187,29094.905739436115
2023-07,성북구,단독주택,263,2960.486624519147,95365.51321266669
2023-07,성북구,오피스텔,19,2461.1506484456213,38085.89472137932
2023-07,성북구,상가,57,1553.1435698090604,72299.1439149105
2023-07,성북구,주상복합,414,2844.449317472638,78730.9897604874
2023-07,성북구,다세대주택,200,2593.563722396174,38820.23471090748
2023-07,성북구,빌라,498,2299.186864158369,18425.425362805345
2023-07,송파구,아파트,280,3600.200515101488,47786.46594987255
2023-07,송파구,단독주택,10,697.9494221770584,15137.149942749453
2023-07,송파구,오피스텔,135,1788.5600137930421,5993.216717883028
2023-07,송파구,상가,178,1056.678954486811,36498.16936775412
2023-07,송파구,주상복합,271,3359.2163517681865,18260.649160177338
2023-07,송파구,다세대주택,346,3535.7323217922726,73524.50587669284
2023-07,송파구,빌라,184,2233.0886851306573,56283.04783357008
2023-07,양천구,아파트,346,1964.5367783624831,18814.427682364327
2023-07,양천구,단독주택,41,1997.46262877267,90937.5044351998
2023-07,양천구,오피스텔,378,223.44772840022387,84382.74078864705
2023-07,양천구,상가,497,4007.982066632277,62743.45582064196
2023-07,양천구,주상복합,171,2244.540507926197,25792.42028460742
2023-07,양천구,다세대주택,324,2555.3306132847656,71500.7387474458
2023-07,양천구,빌라,490,4838.4728487551165,8011.866000822227
2023-07,영등포구,아파트,202,1613.28867763597,49779.643041462645
2023-07,영등포구,단독주택,497,978.3524983481713,80600.3377310771
2023-07,영등포구,오피스텔,492,4767.088871770449,24992.556086006436
2023-07,영등포구,상가,52,4339.949218653671,18255.50119343239
2023-07,영등포구,주상복합,461,3162.643011817508,33705.31753098339
2023-07,영등포구,다세대주택,31,3396.2446716236004,80278.09552756311
2023-07,영등포구,빌라,16,1633.029488190137,93723.81855889678
2023-07,용산구,아파트,123,4180.868846262529,90890.44486668227
2023-07,용산구,단독주택,219,1312.7993583880186,18793.059818655787
2023-07,용산구,오피스텔,490,2789.407458879044,30900.374717236788
2023-07,용산구,상가,340,1037.9956344477582,42930.57966430014
2023-07,용산구,주상복합,399,1736.8448317769692,74071.8079072572
2023-07,용산구,다세대주택,343,3066.973356417795,26971.760802155015
2023-07,용산구,빌라,42,1500.2157905042595,44978.38732112847
2023-07,은평구,아파트,28,3419.950632967317,9994.776014155213
2023-07,은평구,단독주택,487,1932.2131303627866,94611.51252134744
2023-07,은평구,오피스텔,150,3945.8229324985127,74148.21440973408
2023-07,은평구,상가,224,1075.0614809012404,43578.38481792117
2023-07,은평구,주상복합,319,3045.4032085592085,99065.09285384207
2023-07,은평구,다세대주택,289,1453.9636314826828,44905.835976667084
2023-07,은평구,빌라,66,156.25523277195143,46661.30306805667
2023-07,종로구,아파트,211,978.8869418598313,97155.62490474519
2023-07,종로구,단독주택,334,4896.89178450141,56883.05613826844
2023-07,종로구,오피스텔,91,3552.316697334482,44004.677778711426
2023-07,종로구,상가,228,2646.550888182973,10182.095137497756
2023-07,종로구,주상복합,396,1106.131399663319,49854.850663212324
2023-07,종로구,다세대주택,217,3190.4323086780464,56311.8080474834
2023-07,종로구,빌라,175,4845.832925329471,61552.808454259386
2023-07,중구,아파트,304,943.3419538316107,92775.65416163244
2023-07,중구,단독주택,29,1556.7248725059349,11930.497650000118
2023-07,중구,오피스텔,117,2344.308837174468,11933.239563591527
2023-07,중구,상가,331,1410.2699365019523,4465.736368804079
2023-07,중구,주상복합,332,1928.9730908675187,57675.017189789934
2023-07,중구,다세대주택,82,3562.486362405677,62170.71945671011
2023-07,중구,빌라,242,2676.2054758397608,27203.863583310118
2023-07,중랑구,아파트,267,4343.868604697288,94833.17170556937
2023-07,중랑구,단독주택,163,2300.515250553639,62389.04062389893
2023-07,중랑구,오피스텔,324,3709.0226188404836,88650.40100848798
2023-07,중랑구,상가,388,3884.27497431018,63644.8626444529
2023-07,중랑구,주상복합,423,3432.548238690166,42590.714014069716
2023-07,중랑구,다세대주택,378,1989.5062130416754,93817.91252308225
2023-07,중랑구,빌라,146,2306.2458061001626,95885.35846313028
2023-08,강남구,아파트,429,3656.056960784106,62873.15502232639
2023-08,강남구,단독주택,425,3395.0564403226413,97769.67458057751
2023-08,강남구,오피스텔,154,2540.397925978658,75054.02256591267
2023-08,강남구,상가,187,553.8648669516992,75593.28191859444
2023-08,강남구,주상복합,136,4055.2276620768216,86548.00370406381
2023-08,강남구,다세대주택,141,2228.576263132388,73174.4383314501
2023-08,강남구,빌라,419,4981.685203971896,25229.679267773725
2023-08,강동구,아파트,52,3224.672409790084,26476.14175814509
2023-08,강동구,단독주택,221,1099.7208621190357,66437.42695696073
2023-08,강동구,오피스텔,254,4399.603228606961,74656.14562047693
2023-08,강동구,상가,56,244.56987021150906,37529.19015137425
2023-08,강동구,주상복합,375,1426.9510073811657,27013.29771714898
2023-08,강동구,다세대주택,305,1838.8180706561243,44202.83845123013
2023-08,강동구,빌라,327,3072.9854511154385,68268.55185401374
2023-08,강북구,아파트,347,1923.7819199435744,35304.38256512364
2023-08,강북구,단독주택,347,4044.9425606287473,82829.42908905145
2023-08,강북구,오피스텔,452,1488.19333588216,79316.64182564136
2023-08,강북구,상가,396,3122.239678477452,75059.50488579008
2023-08,강북구,주상복합,385,4939.532002472134,31275.08686960112
2023-08,강북구,다세대주택,499,2194.72868674812,23003.088293161567
2023-08,강북구,빌라,116,2737.826521952996,29078.790895072772
2023-08,강서구,아파트,293,4584.760206097333,86402.91203295377
2023-08,강서구,단독주택,347,3958.196431086431,47071.50603756255
2023-08,강서구,오피스텔,454,4381.242308892903,64881.56348041966
2023-08,강서구,상가,239,2195.246535146353,45926.91493703032
2023-08,강서구,주상복합,261,807.4993974549694,79046.77379286748
2023-08,강서구,다세대주택,27,4141.241863000338,31361.16170998273
2023-08,강서구,빌라,148,3034.342460389251,22506.576561938742
2023-08,관악구,아파트,223,2562.8930888876394,8449.079502701585
2023-08,관악구,단독주택,319,238.72524457307216,23372.846903079317
2023-08,관악구,오피스텔,138,3845.7595675699713,42738.092177471284
2023-08,관악구,상가,251,2103.008580022747,92630.60643129608
2023-08,관악구,주상복합,350,886.2668099290095,9837.718727385032
2023-08,관악구,다세대주택,211,4718.403406848572,75437.33403477064
2023-08,관악구,빌라,460,4089.215859396693,69458.02805782495
2023-08,광진구,아파트,300,4048.638209827382,3772.547260308759
2023-08,광진구,단독주택,149,1324.789037348344,52955.54899184314
2023-08,광진구,오피스텔,32,1348.9230196829233,75025.49078552087
2023-08,광진구,상가,387,4159.922429739799,79561.40628700951
2023-08,광진구,주상복합,320,1158.6945695993554,81504.46663367045
2023-08,광진구,다세대주택,398,1701.0384559472,37379.22003292632
2023-08,광진구,빌라,371,1430.3438954911526,25483.00825806695
2023-08,구로구,아파트,378,602.58301665959,41094.882097327376
2023-08,구로구,단독주택,118,2565.3491155025463,21804.71758987859
2023-08,구로구,오피스텔,127,3992.9796048776043,88784.52506122821
2023-08,구로구,상가,85,4307.944968812414,75590.51780557676
2023-08,구로구,주상복합,322,164.93006416916168,31706.46021928969
2023-08,구로구,다세대주택,248,3400.862545627048,20387.565806710234
2023-08,구로구,빌라,55,1985.537724383406,50469.51555015501
2023-08,금천구,아파트,54,909.8940017004915,3193.237116249816
2023-08,금천구,단독주택,459,2706.2564871368195,79574.92283693355
2023-08,금천구,오피스텔,103,890.6777251713801,11104.770738536907
2023-08,금천구,상가,218,2129.5845353019686,74044.14488682886
2023-08,금천구,주상복합,471,695.3274163300505,64560.00787927591
2023-08,금천구,다세대주택,124,1189.5703932660344,53364.7833656799
2023-08,금천구,빌라,37,1623.9122241901332,19192.313869297643
2023-08,노원구,아파트,56,2016.0610587242534,25717.72697985441
2023-08,노원구,단독주택,408,3772.013218725679,58475.48377350827
2023-08,노원구,오피스텔,372,2828.70437154327,43330.185041762226
2023-08,노원구,상가,455,4370.195264745015,68860.91382469007
2023-08,노원구,주상복합,433,3540.5158712909642,19654.309047428607
2023-08,노원구,다세대주택,443,1705.0056093826488,56028.46974463101
2023-08,노원구,빌라,394,3193.9527139700444,54652.89444235023
2023-08,도봉구,아파트,214,3513.473628965211,51083.26377249343
2023-08,도봉구,단독주택,326,1752.3122202721852,16855.670586990193
2023-08,도봉구,오피스텔,291,2610.195310493077,14085.719689804007
2023-08,도봉구,상가,291,4488.806410332016,22818.68918970012
2023-08,도봉구,주상복합,314,4762.065940755837,78319.46235714876
2023-08,도봉구,다세대주택,71,3984.5147565067828,9697.452912516173
2023-08,도봉구,빌라,262,2099.783378447023,88905.117131452
2023-08,동대문구,아파트,425,3601.7422470527486,88511.65512925343
2023-08,동대문구,단독주택,319,3644.8739455390687,54958.69013671512
2023-08,동대문구,오피스텔,330,2378.7707166731575,87794.55616923152
2023-08,동대문구,상가,434,2476.9638338997465,35361.95439617597
2023-08,동대문구,주상복합,242,2704.7292441974664,52524.4941547058
2023-08,동대문구,다세대주택,156,4289.372695851224,88608.30804691768
2023-08,동대문구,빌라,396,165.5016479710386,42744.70593496509
2023-08,동작구,아파트,66,4037.3345313667564,90472.08076898417
2023-08,동작구,단독주택,57,1118.9861605180108,7072.586604230059
2023-08,동작구,오피스텔,15,2008.084200996489,55550.81353395364
2023-08,동작구,상가,301,4254.846630440407,55921.76271890734
2023-08,동작구,주상복합,58,463.11657061684866,39420.486061250536
2023-08,동작구,다세대주택,54,4947.1669943929755,25460.198288609736
2023-08,동작구,빌라,230,2839.390496238351,34152.72880568749
2023-08,마포구,아파트,348,443.01720945202226,73735.77006262337
2023-08,마포구,단독주택,49,436.6970208474088,38848.697344397
2023-08,마포구,오피스텔,69,3641.414985970143,66702.76001799597
2023-08,마포구,상가,116,4653.5131710840915,39784.97410650355
2023-08,마포구,주상복합,395,3342.2530131592966,49946.968713435475
2023-08,마포구,다세대주택,357,3196.744533941326,12251.045420486687
2023-08,마포구,빌라,216,338.4225519423952,59358.46405738562
2023-08,서대문구,아파트,210,2960.196579883683,78850.11778432204
2023-08,서대문구,단독주택,438,1815.9946563445783,68714.92123787687
2023-08,서대문구,오피스텔,218,171.67846850061102,23102.503077581197
2023-08,서대문구,상가,53,3737.040617275527,19478.457586921326
2023-08,서대문구,주상복합,274,1800.1170326993363,40903.2497759748
2023-08,서대문구,다세대주택,451,4550.319594631582,76595.3861529003
2023-08,서대문구,빌라,396,2222.4992454443154,78107.36024562574
2023-08,서초구,아파트,499,2936.1530971085085,64341.95845985358
2023-08,서초구,단독주택,435,1603.832114653393,43252.20789380759
2023-08,서초구,오피스텔,276,1427.6192217501905,22618.655510879886
2023-08,서초구,상가,68,1008.3266175043062,61177.8175521383
2023-08,서초구,주상복합,395,2181.769130053626,91060.3358467028
2023-08,서초구,다세대주택,309,3754.191557473018,57118.96217961797
2023-08,서초구,빌라,227,3511.1651111758338,40131.48015032962
2023-08,성동구,아파트,355,2308.8037910431826,95974.29005977079
2023-08,성동구,단독주택,378,1432.5355931503989,70158.81547872264
2023-08,성동구,오피스텔,248,3220.132413517203,75578.5846391939
2023-08,성동구,상가,70,1690.1078208591762,29142.650642350447
2023-08,성동구,주상복합,165,2369.2620978038062,30010.381998236582
2023-08,성동구,다세대주택,420,3016.986003044696,28669.597611759662
2023-08,성동구,빌라,496,3906.273368695413,82699.84949729181
2023-08,성북구,아파트,489,3828.1715215608306,21209.07335214845
2023-08,성북구,단독주택,349,3890.946567988762,75540.34171797096
2023-08,성북구,오피스텔,170,2218.4965093764017,6021.4620009589335
2023-08,성북구,상가,72,1393.6213148013828,43278.374316401925
2023-08,성북구,주상복합,105,1292.6437477707993,57061.70544858178
2023-08,성북구,다세대주택,129,4304.789931830407,79025.92173467317
2023-08,성북구,빌라,226,4499.804016092562,89147.46432660148
2023-08,송파구,아파트,241,3707.5215243898956,45332.70107677052
2023-08,송파구,단독주택,86,4144.536754207345,84952.52073225721
2023-08,송파구,오피스텔,340,4082.2967374760037,71563.27201071249
2023-08,송파구,상가,47,565.0978904261816,99892.58336722919
2023-08,송파구,주상복합,308,4674.498308942476,80730.75521175943
2023-08,송파구,다세대주택,70,4304.314027935423,99769.94484800918
2023-08,송파구,빌라,172,2898.695263249569,32490.936427455963
2023-08,양천구,아파트,278,737.3952821618401,5175.311248719347
2023-08,양천구,단독주택,196,4260.977126958351,42383.14476549273
2023-08,양천구,오피스텔,423,1632.612147130735,66471.17453279381
2023-08,양천구,상가,300,177.1402736788172,4663.528845774217
2023-08,양천구,주상복합,417,3156.3411158336444,76943.35457659312
2023-08,양천구,다세대주택,425,749.9584302446705,52628.66463582248
2023-08,양천구,빌라,451,2860.6372184919364,63587.56266710957
2023-08,영등포구,아파트,350,2071.4412806629307,40887.57993543287
2023-08,영등포구,단독주택,77,4954.327869622252,76402.8262056511
2023-08,영등포구,오피스텔,180,3413.0144481826223,16428.242852951247
2023-08,영등포구,상가,162,1221.489766169145,60894.632058112664
2023-08,영등포구,주상복합,417,1957.7255260406703,39034.13653496512
2023-08,영등포구,다세대주택,37,2685.6195844863055,23528.682161276538
2023-08,영등포구,빌라,60,2270.9908754190633,50932.32405187462
2023-08,용산구,아파트,255,4041.6288924196197,72364.7156445189
2023-08,용산구,단독주택,418,2569.6184416219976,95072.46723854647
2023-08,용산구,오피스텔,198,3406.4528806203116,68720.56654671741
2023-08,용산구,상가,219,639.3100925854645,92729.5760082724
2023-08,용산구,주상복합,437,2551.761286456247,70015.7457254298
2023-08,용산구,다세대주택,354,3278.330888167196,29702.956704830434
2023-08,용산구,빌라,348,3764.192313820925,81595.08290985454
2023-08,은평구,아파트,202,978.8444504172808,71398.49712034465
2023-08,은평구,단독주택,223,2940.6581697764013,46932.37381595825
2023-08,은평구,오피스텔,439,931.6693000269235,4857.052195693158
2023-08,은평구,상가,121,222.33448838828014,19629.115140922644
